Drive name:	MOTOR
Drive model:	ACS880-01-034A-5 (811)
Firmware:	AINF6 v2.90
Group	GroupName	Index	Name	Value	ValueName	Min	Max	Unit	
61	D2D and DDCS transmit data	117	Data set 21 data 2 value	0		0	65535	NoUnit
61	D2D and DDCS transmit data	118	Data set 21 data 3 value	0		0	65535	NoUnit
61	D2D and DDCS transmit data	119	Data set 23 data 1 value	0		0	65535	NoUnit
61	D2D and DDCS transmit data	120	Data set 23 data 2 value	0		0	65535	NoUnit
61	D2D and DDCS transmit data	121	Data set 23 data 3 value	0		0	65535	NoUnit
61	D2D and DDCS transmit data	122	Data set 25 data 1 value	0		0	65535	NoUnit
61	D2D and DDCS transmit data	123	Data set 25 data 2 value	0		0	65535	NoUnit
61	D2D and DDCS transmit data	124	Data set 25 data 3 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	1	M/F data 1 selection	0	None	0	3	NoUnit
62	D2D and DDCS receive data	2	M/F data 2 selection	0	None	0	3	NoUnit
62	D2D and DDCS receive data	3	M/F data 3 selection	0	None	0	3	NoUnit
62	D2D and DDCS receive data	4	Follower node 2 data 1 sel	26	Follower SW	0	26	NoUnit
62	D2D and DDCS receive data	5	Follower node 2 data 2 sel	0	None	0	26	NoUnit
62	D2D and DDCS receive data	6	Follower node 2 data 3 sel	0	None	0	26	NoUnit
62	D2D and DDCS receive data	7	Follower node 3 data 1 sel	26	Follower SW	0	26	NoUnit
62	D2D and DDCS receive data	8	Follower node 3 data 2 sel	0	None	0	26	NoUnit
62	D2D and DDCS receive data	9	Follower node 3 data 3 sel	0	None	0	26	NoUnit
62	D2D and DDCS receive data	10	Follower node 4 data 1 sel	26	Follower SW	0	26	NoUnit
62	D2D and DDCS receive data	11	Follower node 4 data 2 sel	0	None	0	26	NoUnit
62	D2D and DDCS receive data	12	Follower node 4 data 3 sel	0	None	0	26	NoUnit
62	D2D and DDCS receive data	25	M/F data 1 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	26	M/F data 2 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	27	M/F data 3 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	28	Follower node 2 data 1 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	29	Follower node 2 data 2 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	30	Follower node 2 data 3 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	31	Follower node 3 data 1 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	32	Follower node 3 data 2 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	33	Follower node 3 data 3 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	34	Follower node 4 data 1 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	35	Follower node 4 data 2 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	36	Follower node 4 data 3 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	37	M/F communication status 1	0		0	65535	NoUnit
62	D2D and DDCS receive data	38	M/F communication status 2	0		0	65535	NoUnit
62	D2D and DDCS receive data	41	M/F follower ready status 1	0		0	65535	NoUnit
62	D2D and DDCS receive data	42	M/F follower ready status 2	0		0	65535	NoUnit
62	D2D and DDCS receive data	45	Data set 1 data 1 selection	0	None	0	3	NoUnit
62	D2D and DDCS receive data	46	Data set 1 data 2 selection	0	None	0	3	NoUnit
62	D2D and DDCS receive data	47	Data set 1 data 3 selection	0	None	0	3	NoUnit
62	D2D and DDCS receive data	48	Data set 3 data 1 selection	0	None	0	3	NoUnit
62	D2D and DDCS receive data	49	Data set 3 data 2 selection	0	None	0	3	NoUnit
62	D2D and DDCS receive data	50	Data set 3 data 3 selection	0	None	0	3	NoUnit
62	D2D and DDCS receive data	51	Data set 10 data 1 selection	0	None	0	3	NoUnit
62	D2D and DDCS receive data	52	Data set 10 data 2 selection	0	None	0	3	NoUnit
62	D2D and DDCS receive data	53	Data set 10 data 3 selection	0	None	0	3	NoUnit
62	D2D and DDCS receive data	54	Data set 12 data 1 selection	0	None	0	3	NoUnit
62	D2D and DDCS receive data	55	Data set 12 data 2 selection	0	None	0	3	NoUnit
62	D2D and DDCS receive data	56	Data set 12 data 3 selection	0	None	0	3	NoUnit
62	D2D and DDCS receive data	57	Data set 14 data 1 selection	0	None	0	3	NoUnit
62	D2D and DDCS receive data	58	Data set 14 data 2 selection	0	None	0	3	NoUnit
62	D2D and DDCS receive data	59	Data set 14 data 3 selection	0	None	0	3	NoUnit
62	D2D and DDCS receive data	60	Data set 16 data 1 selection	0	None	0	3	NoUnit
62	D2D and DDCS receive data	61	Data set 16 data 2 selection	0	None	0	3	NoUnit
62	D2D and DDCS receive data	62	Data set 16 data 3 selection	0	None	0	3	NoUnit
62	D2D and DDCS receive data	63	Data set 18 data 1 selection	0	None	0	3	NoUnit
62	D2D and DDCS receive data	64	Data set 18 data 2 selection	0	None	0	3	NoUnit
62	D2D and DDCS receive data	65	Data set 18 data 3 selection	0	None	0	3	NoUnit
62	D2D and DDCS receive data	66	Data set 20 data 1 selection	0	None	0	3	NoUnit
62	D2D and DDCS receive data	67	Data set 20 data 2 selection	0	None	0	3	NoUnit
62	D2D and DDCS receive data	68	Data set 20 data 3 selection	0	None	0	3	NoUnit
62	D2D and DDCS receive data	69	Data set 22 data 1 selection	0	None	0	3	NoUnit
62	D2D and DDCS receive data	70	Data set 22 data 2 selection	0	None	0	3	NoUnit
62	D2D and DDCS receive data	71	Data set 22 data 3 selection	0	None	0	3	NoUnit
62	D2D and DDCS receive data	72	Data set 24 data 1 selection	0	None	0	3	NoUnit
62	D2D and DDCS receive data	73	Data set 24 data 2 selection	0	None	0	3	NoUnit
62	D2D and DDCS receive data	74	Data set 24 data 3 selection	0	None	0	3	NoUnit
62	D2D and DDCS receive data	95	Data set 1 data 1 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	96	Data set 1 data 2 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	97	Data set 1 data 3 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	98	Data set 3 data 1 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	99	Data set 3 data 2 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	100	Data set 3 data 3 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	101	Data set 10 data 1 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	102	Data set 10 data 2 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	103	Data set 10 data 3 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	104	Data set 12 data 1 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	105	Data set 12 data 2 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	106	Data set 12 data 3 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	107	Data set 14 data 1 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	108	Data set 14 data 2 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	109	Data set 14 data 3 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	110	Data set 16 data 1 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	111	Data set 16 data 2 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	112	Data set 16 data 3 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	113	Data set 18 data 1 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	114	Data set 18 data 2 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	115	Data set 18 data 3 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	116	Data set 20 data 1 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	117	Data set 20 data 2 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	118	Data set 20 data 3 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	119	Data set 22 data 1 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	120	Data set 22 data 2 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	121	Data set 22 data 3 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	122	Data set 24 data 1 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	123	Data set 24 data 2 value	0		0	65535	NoUnit
62	D2D and DDCS receive data	124	Data set 24 data 3 value	0		0	65535	NoUnit
90	Feedback selection	1	Motor speed for control	0		-32768	32767	rpm
90	Feedback selection	2	Motor position	0.24895561		0	1	rev
90	Feedback selection	3	Load speed	0		-32768	32767	rpm
90	Feedback selection	4	Load position	0		-2147483648	2147483647	NoUnit
90	Feedback selection	5	Load position scaled	0		-2147483.25	2147483.25	NoUnit
90	Feedback selection	6	Motor position scaled	4176.782		-2147483.648	2147483.647	NoUnit
90	Feedback selection	7	Load position scaled int	0		-2147483648	2147483647	NoUnit
90	Feedback selection	10	Encoder 1 speed	0		-32768	32767	rpm
90	Feedback selection	11	Encoder 1 position	0.24895561		0	1	rev
90	Feedback selection	12	Encoder 1 multiturn revolutions	0		0	16777215	NoUnit
90	Feedback selection	13	Encoder 1 revolution extension	74132		-2147483648	2147483647	NoUnit
90	Feedback selection	14	Encoder 1 position raw	4176782		0	16777215	NoUnit
90	Feedback selection	15	Encoder 1 revolutions raw	0		0	16777215	NoUnit
90	Feedback selection	20	Encoder 2 speed	0		-32768	32767	rpm
90	Feedback selection	21	Encoder 2 position	0		0	1	rev
90	Feedback selection	22	Encoder 2 multiturn revolutions	0		0	16777215	NoUnit
90	Feedback selection	23	Encoder 2 revolution extension	0		-2147483648	2147483647	NoUnit
90	Feedback selection	24	Encoder 2 position raw	0		0	16777215	NoUnit
90	Feedback selection	25	Encoder 2 revolutions raw	0		0	16777215	NoUnit
90	Feedback selection	26	Motor revolution extension	74132		-2147483648	2147483647	NoUnit
90	Feedback selection	27	Load revolution extension	0		-2147483648	2147483647	NoUnit
90	Feedback selection	35	Pos counter status	0		0	65535	NoUnit
90	Feedback selection	38	Pos counter decimals	3		0	9	NoUnit
90	Feedback selection	41	Motor feedback selection	1	Encoder 1			NoUnit
90	Feedback selection	42	Motor speed filter time	3		0	10000	ms
90	Feedback selection	43	Motor gear numerator	1		-2147483648	2147483647	NoUnit
90	Feedback selection	44	Motor gear denominator	1		-2147483648	2147483647	NoUnit
90	Feedback selection	45	Motor feedback fault	0	Fault			NoUnit
90	Feedback selection	46	Force open loop	0	No			NoUnit
90	Feedback selection	48	Motor position axis mode	1	Rollover			NoUnit
90	Feedback selection	49	Motor position resolution	24		0	31	NoUnit
90	Feedback selection	51	Load feedback selection	0	None			NoUnit
90	Feedback selection	52	Load speed filter time	4		0	10000	ms
90	Feedback selection	53	Load gear numerator	1		-2147483648	2147483647	NoUnit
90	Feedback selection	54	Load gear denominator	1		-2147483648	2147483647	NoUnit
90	Feedback selection	55	Load feedback fault	0	Fault			NoUnit
90	Feedback selection	56	Load position offset	0		-2147483648	2147483647	rev
90	Feedback selection	57	Load position resolution	16		0	31	NoUnit
90	Feedback selection	58	Pos counter init value int	0		-2147483648	2147483647	NoUnit
90	Feedback selection	59	Pos counter init value int source	1	Pos counter init value int	0	4294967295	NoUnit
90	Feedback selection	60	Pos counter error and boot action	0	Request re-initialization			NoUnit
90	Feedback selection	61	Gear numerator	1		-2147483648	2147483647	NoUnit
90	Feedback selection	62	Gear denominator	1		-2147483648	2147483647	NoUnit
90	Feedback selection	63	Feed constant numerator	1		-2147483648	2147483647	NoUnit
90	Feedback selection	64	Feed constant denominator	1		-2147483648	2147483647	NoUnit
90	Feedback selection	65	Pos counter init value	0		-2147483.25	2147483.25	NoUnit
90	Feedback selection	66	Pos counter init value source	1	Pos counter init value	0	4294967295	NoUnit
90	Feedback selection	67	Pos counter init cmd source	0	Not selected	0	4294967295	NoUnit
90	Feedback selection	68	Disable pos counter initialization	0	Not selected	0	4294967295	NoUnit
90	Feedback selection	69	Reset pos counter init ready	0	Not selected	0	4294967295	NoUnit
91	Encoder module settings	1	FEN DI status	0		0	65535	NoUnit
91	Encoder module settings	2	Module 1 status	21	FEN-31			NoUnit
91	Encoder module settings	3	Module 2 status	0	No option			NoUnit
91	Encoder module settings	4	Module 1 temperature	0		0	1000	°C
91	Encoder module settings	6	Module 2 temperature	0		0	1000	°C
91	Encoder module settings	10	Encoder parameter refresh	0	Done			NoUnit
91	Encoder module settings	11	Module 1 type	4	FEN-31			NoUnit
91	Encoder module settings	12	Module 1 location	3	Slot 3	1	254	NoUnit
91	Encoder module settings	13	Module 2 type	0	None			NoUnit
91	Encoder module settings	14	Module 2 location	3	Slot 3	1	254	NoUnit
91	Encoder module settings	21	Module 1 temp sensor type	0	None			NoUnit
91	Encoder module settings	22	Module 1 temp filter time	1500		0	10000	ms
91	Encoder module settings	24	Module 2 temp sensor type	0	None			NoUnit
91	Encoder module settings	25	Module 2 temp filter time	1500		0	10000	ms
91	Encoder module settings	31	Module 1 TTL output source	0	Not selected			NoUnit
91	Encoder module settings	32	Module 1 emulation pulses/rev	2048		0	65535	NoUnit
91	Encoder module settings	33	Module 1 emulated Z-pulse offset	0		0	1	rev
91	Encoder module settings	41	Module 2 TTL output source	0	Not selected			NoUnit
91	Encoder module settings	42	Module 2 emulation pulses/rev	0		0	65535	NoUnit
91	Encoder module settings	43	Module 2 emulated Z-pulse offset	0		0	1	rev
92	Encoder 1 configuration	1	Encoder 1 type	5	HTL			NoUnit
92	Encoder 1 configuration	2	Encoder 1 source	0	Module 1			NoUnit
92	Encoder 1 configuration	10	Pulses/revolution	360		0	65535	NoUnit
92	Encoder 1 configuration	11	Pulse encoder type	0	Quadrature			NoUnit
92	Encoder 1 configuration	12	Speed calculation mode	4	Auto rising			NoUnit
92	Encoder 1 configuration	13	Position estimation enable	1	Enable			NoUnit
92	Encoder 1 configuration	14	Speed estimation enable	0	Disable			NoUnit
92	Encoder 1 configuration	15	Transient filter	0	4880Hz			NoUnit
92	Encoder 1 configuration	21	Encoder cable fault mode	0	A, B			NoUnit
92	Encoder 1 configuration	23	Maximum pulse waiting time	4		1	200	ms
92	Encoder 1 configuration	24	Pulse edge filtering	0	No filtering			NoUnit
93	Encoder 2 configuration	1	Encoder 2 type	0	None configured			NoUnit
93	Encoder 2 configuration	2	Encoder 2 source	1	Module 2			NoUnit
95	HW configuration	1	Supply voltage	3	440...480 V			NoUnit
95	HW configuration	2	Adaptive voltage limits	0	Disable			NoUnit
95	HW configuration	4	Control board supply	0	Internal 24V			NoUnit
95	HW configuration	8	DC switch monitoring	0	Disable			NoUnit
95	HW configuration	15	Special HW settings	0		0	65535	NoUnit
95	HW configuration	20	HW options word 1	1		0	65535	NoUnit
95	HW configuration	21	HW options word 2	0		0	65535	NoUnit
95	HW configuration	40	Transformation ratio	0		0	100	NoUnit
96	System	1	Language	1033	English			NoUnit
96	System	2	Pass code	0		0	99999999	NoUnit
96	System	3	Access levels active	1		0	65535	NoUnit
96	System	4	Macro select	0	Done			NoUnit
96	System	5	Macro active	1	Factory			NoUnit
96	System	6	Parameter restore	0	Done			NoUnit
96	System	7	Parameter save manually	0	Done			NoUnit
96	System	8	Control board boot	0		0	1	NoUnit
96	System	9	FSO reboot	0	False	0	4294967295	NoUnit
96	System	10	User set status	0	n/a			NoUnit
96	System	11	User set save/load	0	No action			NoUnit
96	System	12	User set I/O mode in1	0	Not selected	0	4294967295	NoUnit
96	System	13	User set I/O mode in2	0	Not selected	0	4294967295	NoUnit
96	System	16	Unit selection	1		0	65535	NoUnit
96	System	20	Time sync primary source	1	DDCS Controller			NoUnit
96	System	23	M/F and D2D clock synchronization	0	Inactive			NoUnit
96	System	24	Full days since 1st Jan 1980	12055		1	59999	days
96	System	25	Time in minutes within 24 h	0		0	1439	min
96	System	26	Time in ms within one minute	0		0	59999	ms
96	System	29	Time sync source status	16384		0	65535	NoUnit
96	System	31	Drive ID number	0		0	32767	NoUnit
96	System	39	Power up event logging	1	Enable			NoUnit
96	System	51	Clear fault and event logger	0		0	65535	NoUnit
96	System	53	Actual checksum	0		0	4294967295	NoUnit
96	System	54	Checksum action	0	No action			NoUnit
96	System	55	Checksum control word	0		0	65535	NoUnit
96	System	56	Approved checksum 1	0		0	4294967295	NoUnit
96	System	57	Approved checksum 2	0		0	4294967295	NoUnit
96	System	58	Approved checksum 3	0		0	4294967295	NoUnit
96	System	59	Approved checksum 4	0		0	4294967295	NoUnit
96	System	61	User data logger status word	0		0	65535	NoUnit
96	System	63	User data logger trigger	0	Off	0	4294967295	NoUnit
96	System	64	User data logger start	0	Off	0	4294967295	NoUnit
96	System	65	Factory data logger time level	500	500us			NoUnit
96	System	70	Disable adaptive program	0	No			NoUnit
97	Motor control	1	Switching frequency reference	4.5		0	24	kHz
97	Motor control	2	Minimum switching frequency	1.5		0	24	kHz
97	Motor control	3	Slip gain	100		0	200	%
97	Motor control	4	Voltage reserve	-2		-4	50	%
97	Motor control	5	Flux braking	0	Disabled			NoUnit
97	Motor control	6	Flux reference select	1	User flux reference	0	4294967295	NoUnit
97	Motor control	7	User flux reference	100		0	200	%
97	Motor control	8	Optimizer minimum torque	0		0	1600	%
97	Motor control	9	Switching freq mode	0	Normal			NoUnit
97	Motor control	10	Signal injection	0	Disabled			NoUnit
97	Motor control	11	TR tuning	100		25	400	%
97	Motor control	12	IR comp step-up frequency	0		0	50	Hz
97	Motor control	13	IR compensation	0		0	50	%
97	Motor control	15	Motor model temperature adaptation	0	Disabled			NoUnit
97	Motor control	18	Hexagonal field weakening	0	Off			NoUnit
97	Motor control	19	Hexagonal field weakening point	120		0	500	%
97	Motor control	32	Motor torque unfiltered	0		-1600	1600	%
97	Motor control	33	Speed estimate filter time	5		0	100	ms
98	User motor parameters	1	User motor model mode	0	Not selected			NoUnit
98	User motor parameters	2	Rs user	0.01957		0	0.5	p.u.
98	User motor parameters	3	Rr user	0.01164		0	0.5	p.u.
98	User motor parameters	4	Lm user	2.35037		0	10	p.u.
98	User motor parameters	5	SigmaL user	0.19313		0	1	p.u.
98	User motor parameters	6	Ld user	0		0	10	p.u.
98	User motor parameters	7	Lq user	0		0	10	p.u.
98	User motor parameters	8	PM flux user	0		0	2	p.u.
98	User motor parameters	9	Rs user SI	0.21656		0	100	Ohm
98	User motor parameters	10	Rr user SI	0.12881		0	100	Ohm
98	User motor parameters	11	Lm user SI	68.99		0	100000.01	mH
98	User motor parameters	12	SigmaL user SI	5.67		0	100000.01	mH
98	User motor parameters	13	Ld user SI	0		0	100000.01	mH
98	User motor parameters	14	Lq user SI	0		0	100000.01	mH
98	User motor parameters	15	Position offset user	0		0	360	deg
99	Motor data	3	Motor type	0	Asynchronous motor			NoUnit
99	Motor data	4	Motor control mode	0	DTC			NoUnit
99	Motor data	6	Motor nominal current	24		0	6400	A
99	Motor data	7	Motor nominal voltage	460		0	800	V
99	Motor data	8	Motor nominal frequency	60		0	1000	Hz
99	Motor data	9	Motor nominal speed	1770		0	30000	rpm
99	Motor data	10	Motor nominal power	20		0	13404.83	hp
99	Motor data	11	Motor nominal cos φ	0		0	1	NoUnit
99	Motor data	12	Motor nominal torque	0		0	4000000	NoUnit
99	Motor data	13	ID run requested	0	None			NoUnit
99	Motor data	14	Last ID run performed	1	Normal			NoUnit
99	Motor data	15	Motor polepairs calculated	2		0	1000	NoUnit
99	Motor data	16	Motor phase order	0	U V W			NoUnit
99	Motor data	18	Sine filter inductance	1.2		0	100000	mH
99	Motor data	19	Sine filter capacitance	15		0	100000	uF
200	Safety	1	FSO speed ch1	0		-3.4028230607371E+38	3.4028230607371E+38	rpm
200	Safety	2	FSO speed ch2	0		-3.4028230607371E+38	3.4028230607371E+38	rpm
200	Safety	3	FSO DI status	0		0	65535	NoUnit
200	Safety	4	FSO DO status	0		0	65535	NoUnit
200	Safety	5	FSO control word 1	0		0	65535	NoUnit
200	Safety	6	FSO control word 2	0		0	65535	NoUnit
200	Safety	7	FSO status word 1	0		0	65535	NoUnit
200	Safety	8	FSO status word 2	0		0	65535	NoUnit
200	Safety	9	Drive status word 1	0		0	65535	NoUnit
200	Safety	10	Drive status word 2	0		0	65535	NoUnit
200	Safety	11	FSO module type	0	No option			NoUnit
200	Safety	12	FSO hardware version	0		0	4294967295	NoUnit
200	Safety	13	FSO firmware version	4294967294		0	4294967295	NoUnit
200	Safety	254	CRC of the configuration	100		0	65535	NoUnit
